sub,seed_age,seed_roi,target_age,target_roi,r2
NDAREG930XPP,5,rFFA,7.995779,lLO,0.45497799702852976
NDAREG930XPP,5,rFFA,7.995779,rLO,0.40241803646801483
NDAREG930XPP,5,rFFA,7.995779,lFFA,0.4398215466161891
NDAREG930XPP,5,rFFA,7.995779,rFFA,0.4231766338486264
NDAREK255DEE,5,rFFA,6.508898,lLO,0.3842230621913851
NDAREK255DEE,5,rFFA,6.508898,rLO,0.3757149473280549
NDAREK255DEE,5,rFFA,6.508898,lFFA,0.3564381924932273
NDAREK255DEE,5,rFFA,6.508898,rFFA,0.3447180316581777
NDARKG460MWV,5,rFFA,7.174309,lLO,0.4459341142634988
NDARKG460MWV,5,rFFA,7.174309,rLO,0.43478902248062673
NDARKG460MWV,5,rFFA,7.174309,lFFA,0.4056997821376106
NDARKG460MWV,5,rFFA,7.174309,rFFA,0.423630259478318
NDARVL498YX5,5,rFFA,7.155487,lLO,0.41893799879408955
NDARVL498YX5,5,rFFA,7.155487,rLO,0.45185376986846615
NDARVL498YX5,5,rFFA,7.155487,lFFA,0.42376187872700466
NDARVL498YX5,5,rFFA,7.155487,rFFA,0.4194069911955597
NDARAC857HDB,5,rFFA,6.975017,lLO,0.48745853119238775
NDARAC857HDB,5,rFFA,6.975017,rLO,0.4881001476821893
NDARAC857HDB,5,rFFA,6.975017,lFFA,0.44452382020806314
NDARAC857HDB,5,rFFA,6.975017,rFFA,0.4618447412470943
NDARAD615WLJ,5,rFFA,6.304243,lLO,0.4663501355532966
NDARAD615WLJ,5,rFFA,6.304243,rLO,0.43949174453706097
NDARAD615WLJ,5,rFFA,6.304243,lFFA,0.3946684161276389
NDARAD615WLJ,5,rFFA,6.304243,rFFA,0.3848024599026967
NDARBL214YLX,5,rFFA,6.218913,lLO,0.43452339446467275
NDARBL214YLX,5,rFFA,6.218913,rLO,0.41885164554740095
NDARBL214YLX,5,rFFA,6.218913,lFFA,0.4123493447676579
NDARBL214YLX,5,rFFA,6.218913,rFFA,0.4200531137951348
NDARCW497XW2,5,rFFA,7.757472,lLO,0.4101353875641646
NDARCW497XW2,5,rFFA,7.757472,rLO,0.43639996018764216
NDARCW497XW2,5,rFFA,7.757472,lFFA,0.3978913462197267
NDARCW497XW2,5,rFFA,7.757472,rFFA,0.4464059183103104
NDARDN393BJH,5,rFFA,7.90851,lLO,0.39983624680153945
NDARDN393BJH,5,rFFA,7.90851,rLO,0.3977958214291108
NDARDN393BJH,5,rFFA,7.90851,lFFA,0.3264094757966573
NDARDN393BJH,5,rFFA,7.90851,rFFA,0.35298132070635585
NDAREF888EVV,5,rFFA,6.306525,lLO,0.41526724821320304
NDAREF888EVV,5,rFFA,6.306525,rLO,0.38722259868869796
NDAREF888EVV,5,rFFA,6.306525,lFFA,0.37974484973950007
NDAREF888EVV,5,rFFA,6.306525,rFFA,0.3441473580838271
NDAREL410HHK,5,rFFA,19.632101,lLO,0.4632929117406982
NDAREL410HHK,5,rFFA,19.632101,rLO,0.45848836507082213
NDAREL410HHK,5,rFFA,19.632101,lFFA,0.38457828832957086
NDAREL410HHK,5,rFFA,19.632101,rFFA,0.4179394322257601
NDAREV342ABE,5,rFFA,19.19895,lLO,0.3898084995403026
NDAREV342ABE,5,rFFA,19.19895,rLO,0.4125009310868643
NDAREV342ABE,5,rFFA,19.19895,lFFA,0.3054124088187729
NDAREV342ABE,5,rFFA,19.19895,rFFA,0.33044476332321454
NDAREX336AC1,5,rFFA,6.103924,lLO,0.4407404314190099
NDAREX336AC1,5,rFFA,6.103924,rLO,0.4161207908656571
NDAREX336AC1,5,rFFA,6.103924,lFFA,0.4141700863881897
NDAREX336AC1,5,rFFA,6.103924,rFFA,0.4166906481281764
NDARFE372VHL,5,rFFA,7.697353,lLO,0.4808093089676518
NDARFE372VHL,5,rFFA,7.697353,rLO,0.4557421187258524
NDARFE372VHL,5,rFFA,7.697353,lFFA,0.4327922860581495
NDARFE372VHL,5,rFFA,7.697353,rFFA,0.45960899439737435
NDARFM749LF3,5,rFFA,7.664955,lLO,0.38376914997086486
NDARFM749LF3,5,rFFA,7.664955,rLO,0.3856732501955076
NDARFM749LF3,5,rFFA,7.664955,lFFA,0.3480186152307381
NDARFM749LF3,5,rFFA,7.664955,rFFA,0.3626591498674301
NDARFV061AR5,5,rFFA,19.732831,lLO,0.4121805299440548
NDARFV061AR5,5,rFFA,19.732831,rLO,0.41164390051650407
NDARFV061AR5,5,rFFA,19.732831,lFFA,0.3486689476161988
NDARFV061AR5,5,rFFA,19.732831,rFFA,0.343167047068678
NDARGY542TJ5,5,rFFA,6.249372,lLO,0.4514482055622205
NDARGY542TJ5,5,rFFA,6.249372,rLO,0.4538473637569719
NDARGY542TJ5,5,rFFA,6.249372,lFFA,0.4510687867500454
NDARGY542TJ5,5,rFFA,6.249372,rFFA,0.41901212432538554
NDARGZ059UVR,5,rFFA,5.663016,lLO,0.43652126180446393
NDARGZ059UVR,5,rFFA,5.663016,rLO,0.44513331509110854
NDARGZ059UVR,5,rFFA,5.663016,lFFA,0.37752730829231895
NDARGZ059UVR,5,rFFA,5.663016,rFFA,0.4100539776413601
NDARHG188YE9,5,rFFA,6.468514,lLO,0.4218631979847446
NDARHG188YE9,5,rFFA,6.468514,rLO,0.3842339326266129
NDARHG188YE9,5,rFFA,6.468514,lFFA,0.3233541711035969
NDARHG188YE9,5,rFFA,6.468514,rFFA,0.33083231699138216
NDARHU910KZC,5,rFFA,5.761578,lLO,0.5105500277647465
NDARHU910KZC,5,rFFA,5.761578,rLO,0.5268355450418424
NDARHU910KZC,5,rFFA,5.761578,lFFA,0.47169750750945355
NDARHU910KZC,5,rFFA,5.761578,rFFA,0.526965291972625
NDARHY099CUL,5,rFFA,5.636208,lLO,0.46138265320255134
NDARHY099CUL,5,rFFA,5.636208,rLO,0.482251832262712
NDARHY099CUL,5,rFFA,5.636208,lFFA,0.4308492686955711
NDARHY099CUL,5,rFFA,5.636208,rFFA,0.4778885658190777
NDARJL861WTP,5,rFFA,6.960757,lLO,0.39015366822566533
NDARJL861WTP,5,rFFA,6.960757,rLO,0.4093944424253538
NDARJL861WTP,5,rFFA,6.960757,lFFA,0.3524060888834206
NDARJL861WTP,5,rFFA,6.960757,rFFA,0.34368277702208216
NDARKM096BGW,5,rFFA,7.738307,lLO,0.45417369424963727
NDARKM096BGW,5,rFFA,7.738307,rLO,0.4317649115577285
NDARKM096BGW,5,rFFA,7.738307,lFFA,0.4396983682197528
NDARKM096BGW,5,rFFA,7.738307,rFFA,0.42645250126876855
NDARKN633WZA,5,rFFA,19.793178,lLO,0.42284692550520514
NDARKN633WZA,5,rFFA,19.793178,rLO,0.36881388468529797
NDARKN633WZA,5,rFFA,19.793178,lFFA,0.38134684364373034
NDARKN633WZA,5,rFFA,19.793178,rFFA,0.34929597940569085
NDARLB162XP2,5,rFFA,6.456992,lLO,0.41733004334280127
NDARLB162XP2,5,rFFA,6.456992,rLO,0.39824030254114606
NDARLB162XP2,5,rFFA,6.456992,lFFA,0.38281518046018564
NDARLB162XP2,5,rFFA,6.456992,rFFA,0.3783766340931588
NDARLK551KXD,5,rFFA,7.916381,lLO,0.4342743330422964
NDARLK551KXD,5,rFFA,7.916381,rLO,0.4337482683371439
NDARLK551KXD,5,rFFA,7.916381,lFFA,0.449226994443103
NDARLK551KXD,5,rFFA,7.916381,rFFA,0.43183119824593386
NDARLY125HMB,5,rFFA,5.496577,lLO,0.44349888882124444
NDARLY125HMB,5,rFFA,5.496577,rLO,0.47206972321393365
NDARLY125HMB,5,rFFA,5.496577,lFFA,0.3921883264272111
NDARLY125HMB,5,rFFA,5.496577,rFFA,0.44320600869355536
NDARMV319CAT,5,rFFA,20.466575,lLO,0.3810231679677719
NDARMV319CAT,5,rFFA,20.466575,rLO,0.38713927280496724
NDARMV319CAT,5,rFFA,20.466575,lFFA,0.33958149418926603
NDARMV319CAT,5,rFFA,20.466575,rFFA,0.3521217569834242
NDARMV822KWR,5,rFFA,7.483801,lLO,0.45774207867159605
NDARMV822KWR,5,rFFA,7.483801,rLO,0.4257464789723486
NDARMV822KWR,5,rFFA,7.483801,lFFA,0.4272670494178474
NDARMV822KWR,5,rFFA,7.483801,rFFA,0.4008872554640944
NDARNF359TBZ,5,rFFA,6.955852,lLO,0.5339166427038157
NDARNF359TBZ,5,rFFA,6.955852,rLO,0.5223886474922269
NDARNF359TBZ,5,rFFA,6.955852,lFFA,0.5017831863762685
NDARNF359TBZ,5,rFFA,6.955852,rFFA,0.49811979781788124
NDARNT151UN1,5,rFFA,6.509012,lLO,0.44538528183357595
NDARNT151UN1,5,rFFA,6.509012,rLO,0.45435487093591687
NDARNT151UN1,5,rFFA,6.509012,lFFA,0.4105628052230567
NDARNT151UN1,5,rFFA,6.509012,rFFA,0.42968618869116215
NDARPF319WV2,5,rFFA,6.452201,lLO,0.4511965165299671
NDARPF319WV2,5,rFFA,6.452201,rLO,0.4644184290195888
NDARPF319WV2,5,rFFA,6.452201,lFFA,0.4291965664501734
NDARPF319WV2,5,rFFA,6.452201,rFFA,0.4731007870979701
NDARRB403PDE,5,rFFA,7.371891,lLO,0.4400216069032783
NDARRB403PDE,5,rFFA,7.371891,rLO,0.44084587166338984
NDARRB403PDE,5,rFFA,7.371891,lFFA,0.4587891236046816
NDARRB403PDE,5,rFFA,7.371891,rFFA,0.4447743662155609
NDARRK545WNM,5,rFFA,19.782569,lLO,0.4613843051643567
NDARRK545WNM,5,rFFA,19.782569,rLO,0.45836358401865906
NDARRK545WNM,5,rFFA,19.782569,lFFA,0.42708182310457354
NDARRK545WNM,5,rFFA,19.782569,rFFA,0.4119481266248227
NDARRR813CY6,5,rFFA,6.32877,lLO,0.43471121042574606
NDARRR813CY6,5,rFFA,6.32877,rLO,0.4099561262595527
NDARRR813CY6,5,rFFA,6.32877,lFFA,0.3938166218717322
NDARRR813CY6,5,rFFA,6.32877,rFFA,0.39433745088380556
NDARRY768ZH3,5,rFFA,6.545174,lLO,0.435107136399873
NDARRY768ZH3,5,rFFA,6.545174,rLO,0.4048123395734765
NDARRY768ZH3,5,rFFA,6.545174,lFFA,0.37635324903088757
NDARRY768ZH3,5,rFFA,6.545174,rFFA,0.3840733632699523
NDARTC794GZ5,5,rFFA,5.846452,lLO,0.43516268848964174
NDARTC794GZ5,5,rFFA,5.846452,rLO,0.4555023525763957
NDARTC794GZ5,5,rFFA,5.846452,lFFA,0.3988518922930616
NDARTC794GZ5,5,rFFA,5.846452,rFFA,0.4150445600471107
NDARTE773XJ5,5,rFFA,5.463723,lLO,0.47314997030599687
NDARTE773XJ5,5,rFFA,5.463723,rLO,0.4542847386643461
NDARTE773XJ5,5,rFFA,5.463723,lFFA,0.3988924715091456
NDARTE773XJ5,5,rFFA,5.463723,rFFA,0.4077110551861028
NDARTH930FNK,5,rFFA,5.584302,lLO,0.43583873860383254
NDARTH930FNK,5,rFFA,5.584302,rLO,0.4012447717092756
NDARTH930FNK,5,rFFA,5.584302,lFFA,0.3779297412085229
NDARTH930FNK,5,rFFA,5.584302,rFFA,0.34338315696858523
NDARTK357VHL,5,rFFA,6.400068,lLO,0.4672239443442813
