sub,seed_age,seed_roi,target_age,target_roi,r2
NDAREG930XPP,18,rFFA,7.995779,lLO,0.4698646806361237
NDAREG930XPP,18,rFFA,7.995779,rLO,0.4215093950562838
NDAREG930XPP,18,rFFA,7.995779,lFFA,0.44593934876766494
NDAREG930XPP,18,rFFA,7.995779,rFFA,0.4456691799509212
NDAREK255DEE,18,rFFA,6.508898,lLO,0.4089643234990292
NDAREK255DEE,18,rFFA,6.508898,rLO,0.4026160811395094
NDAREK255DEE,18,rFFA,6.508898,lFFA,0.3881799626851185
NDAREK255DEE,18,rFFA,6.508898,rFFA,0.37464917335920844
NDARKG460MWV,18,rFFA,7.174309,lLO,0.4747753080879589
NDARKG460MWV,18,rFFA,7.174309,rLO,0.4749121622526835
NDARKG460MWV,18,rFFA,7.174309,lFFA,0.4362806195249882
NDARKG460MWV,18,rFFA,7.174309,rFFA,0.46014311427511234
NDARVL498YX5,18,rFFA,7.155487,lLO,0.4450249930986119
NDARVL498YX5,18,rFFA,7.155487,rLO,0.4719131831145821
NDARVL498YX5,18,rFFA,7.155487,lFFA,0.4449831294976901
NDARVL498YX5,18,rFFA,7.155487,rFFA,0.43381086102951194
NDARAC857HDB,18,rFFA,6.975017,lLO,0.5182183966279408
NDARAC857HDB,18,rFFA,6.975017,rLO,0.5113259844016012
NDARAC857HDB,18,rFFA,6.975017,lFFA,0.4793314776889813
NDARAC857HDB,18,rFFA,6.975017,rFFA,0.47915257863489297
NDARAD615WLJ,18,rFFA,6.304243,lLO,0.48547905608045666
NDARAD615WLJ,18,rFFA,6.304243,rLO,0.4738020535430584
NDARAD615WLJ,18,rFFA,6.304243,lFFA,0.4299163837886502
NDARAD615WLJ,18,rFFA,6.304243,rFFA,0.4164904426203148
NDARBL214YLX,18,rFFA,6.218913,lLO,0.480583688697085
NDARBL214YLX,18,rFFA,6.218913,rLO,0.44712907241352223
NDARBL214YLX,18,rFFA,6.218913,lFFA,0.46084635998557755
NDARBL214YLX,18,rFFA,6.218913,rFFA,0.4540055248734254
NDARCW497XW2,18,rFFA,7.757472,lLO,0.4462721065391763
NDARCW497XW2,18,rFFA,7.757472,rLO,0.45223901976542574
NDARCW497XW2,18,rFFA,7.757472,lFFA,0.4169070610945978
NDARCW497XW2,18,rFFA,7.757472,rFFA,0.460987535462026
NDARDN393BJH,18,rFFA,7.90851,lLO,0.42801373112700675
NDARDN393BJH,18,rFFA,7.90851,rLO,0.42082413886608594
NDARDN393BJH,18,rFFA,7.90851,lFFA,0.37006325842421084
NDARDN393BJH,18,rFFA,7.90851,rFFA,0.3824029248752338
NDAREF888EVV,18,rFFA,6.306525,lLO,0.4464745776432112
NDAREF888EVV,18,rFFA,6.306525,rLO,0.4148486892737332
NDAREF888EVV,18,rFFA,6.306525,lFFA,0.4016743165442432
NDAREF888EVV,18,rFFA,6.306525,rFFA,0.3730034628089786
NDAREL410HHK,18,rFFA,19.632101,lLO,0.5511347608509851
NDAREL410HHK,18,rFFA,19.632101,rLO,0.5572663052131762
NDAREL410HHK,18,rFFA,19.632101,lFFA,0.4632286957696559
NDAREL410HHK,18,rFFA,19.632101,rFFA,0.5529736861366704
NDAREV342ABE,18,rFFA,19.19895,lLO,0.46783796020041807
NDAREV342ABE,18,rFFA,19.19895,rLO,0.516450942611597
NDAREV342ABE,18,rFFA,19.19895,lFFA,0.36405339409326753
NDAREV342ABE,18,rFFA,19.19895,rFFA,0.4567307451398324
NDAREX336AC1,18,rFFA,6.103924,lLO,0.50106655361782
NDAREX336AC1,18,rFFA,6.103924,rLO,0.47135759587043685
NDAREX336AC1,18,rFFA,6.103924,lFFA,0.47478634313323176
NDAREX336AC1,18,rFFA,6.103924,rFFA,0.47364340066250954
NDARFE372VHL,18,rFFA,7.697353,lLO,0.4955381736239011
NDARFE372VHL,18,rFFA,7.697353,rLO,0.4723345384968474
NDARFE372VHL,18,rFFA,7.697353,lFFA,0.4540950534570953
