sub,seed_age,seed_roi,target_age,target_roi,corr
NDAREG930XPP,6,lOFA,7.995779,lLO,0.091798453195673
NDAREG930XPP,6,lOFA,7.995779,rLO,0.034132122178289794
NDAREG930XPP,6,lOFA,7.995779,lFFA,0.052326982595761816
NDAREG930XPP,6,lOFA,7.995779,rFFA,0.03932097478872586
NDAREG930XPP,6,lOFA,7.995779,lOFA,0.10634499864608468
NDAREG930XPP,6,lOFA,7.995779,rOFA,0.05159310398834841
NDAREK255DEE,6,lOFA,6.508898,lLO,0.1419675328738628
NDAREK255DEE,6,lOFA,6.508898,rLO,0.06611418152992037
NDAREK255DEE,6,lOFA,6.508898,lFFA,0.09808798040854926
NDAREK255DEE,6,lOFA,6.508898,rFFA,0.05010085639192415
NDAREK255DEE,6,lOFA,6.508898,lOFA,0.17480371284901136
NDAREK255DEE,6,lOFA,6.508898,rOFA,0.07611810997204596
NDARKG460MWV,6,lOFA,7.174309,lLO,0.06465282966147799
NDARKG460MWV,6,lOFA,7.174309,rLO,0.040980082569349374
NDARKG460MWV,6,lOFA,7.174309,lFFA,0.06685619021467283
NDARKG460MWV,6,lOFA,7.174309,rFFA,0.01727350723674319
NDARKG460MWV,6,lOFA,7.174309,lOFA,0.029041931612958313
NDARKG460MWV,6,lOFA,7.174309,rOFA,0.04900498154608608
NDARVL498YX5,6,lOFA,7.155487,lLO,0.00556247921354312
NDARVL498YX5,6,lOFA,7.155487,rLO,0.03357467100535888
NDARVL498YX5,6,lOFA,7.155487,lFFA,0.027110145273147035
NDARVL498YX5,6,lOFA,7.155487,rFFA,0.002086330465550552
NDARVL498YX5,6,lOFA,7.155487,lOFA,-0.025792547370461095
NDARVL498YX5,6,lOFA,7.155487,rOFA,0.036047227933583795
NDARAC857HDB,6,lOFA,6.975017,lLO,0.0706351366582374
NDARAC857HDB,6,lOFA,6.975017,rLO,0.10830270021633287
NDARAC857HDB,6,lOFA,6.975017,lFFA,-0.0027015432082517984
NDARAC857HDB,6,lOFA,6.975017,rFFA,0.10009033623938332
NDARAC857HDB,6,lOFA,6.975017,lOFA,-0.07889875746999485
NDARAC857HDB,6,lOFA,6.975017,rOFA,0.07157621868206164
NDARAD615WLJ,6,lOFA,6.304243,lLO,0.06730395354584243
NDARAD615WLJ,6,lOFA,6.304243,rLO,0.02329102432958427
NDARAD615WLJ,6,lOFA,6.304243,lFFA,0.07643688614641128
NDARAD615WLJ,6,lOFA,6.304243,rFFA,0.02242072077092355
NDARAD615WLJ,6,lOFA,6.304243,lOFA,0.10021813906536313
NDARAD615WLJ,6,lOFA,6.304243,rOFA,0.05231740347519805
NDARBL214YLX,6,lOFA,6.218913,lLO,0.06435724874063561
NDARBL214YLX,6,lOFA,6.218913,rLO,0.03776397825956161
NDARBL214YLX,6,lOFA,6.218913,lFFA,0.07736746834720483
NDARBL214YLX,6,lOFA,6.218913,rFFA,0.037634372365755765
NDARBL214YLX,6,lOFA,6.218913,lOFA,0.1273363340600985
NDARBL214YLX,6,lOFA,6.218913,rOFA,0.03913190795703488
NDARCW497XW2,6,lOFA,7.757472,lLO,0.009627062072301679
NDARCW497XW2,6,lOFA,7.757472,rLO,0.01769075781085912
NDARCW497XW2,6,lOFA,7.757472,lFFA,0.04874665545800995
NDARCW497XW2,6,lOFA,7.757472,rFFA,0.0209199808240266
NDARCW497XW2,6,lOFA,7.757472,lOFA,0.002944830274537951
NDARCW497XW2,6,lOFA,7.757472,rOFA,0.013836391296922802
NDARDN393BJH,6,lOFA,7.90851,lLO,0.11621591312040422
NDARDN393BJH,6,lOFA,7.90851,rLO,0.09250293778520106
