sub,seed_age,seed_roi,target_age,target_roi,corr
NDAREG930XPP,5,rOFA,7.995779,lLO,0.05251033773981853
NDAREG930XPP,5,rOFA,7.995779,rLO,0.009510018262001032
NDAREG930XPP,5,rOFA,7.995779,lFFA,0.0667690189120402
NDAREG930XPP,5,rOFA,7.995779,rFFA,0.05279280444158838
NDAREG930XPP,5,rOFA,7.995779,lOFA,0.0782916917137323
NDAREG930XPP,5,rOFA,7.995779,rOFA,0.0228263171522309
NDAREK255DEE,5,rOFA,6.508898,lLO,0.015372950574431133
NDAREK255DEE,5,rOFA,6.508898,rLO,0.041638203579306365
NDAREK255DEE,5,rOFA,6.508898,lFFA,-0.0011400190742299869
NDAREK255DEE,5,rOFA,6.508898,rFFA,0.012832196401953508
NDAREK255DEE,5,rOFA,6.508898,lOFA,0.018033009644902637
NDAREK255DEE,5,rOFA,6.508898,rOFA,0.034366489917684664
NDARKG460MWV,5,rOFA,7.174309,lLO,0.08186940298713544
NDARKG460MWV,5,rOFA,7.174309,rLO,0.03759176198074696
NDARKG460MWV,5,rOFA,7.174309,lFFA,0.02022246765593023
NDARKG460MWV,5,rOFA,7.174309,rFFA,0.028110762412879957
NDARKG460MWV,5,rOFA,7.174309,lOFA,0.053271317728987654
NDARKG460MWV,5,rOFA,7.174309,rOFA,0.0369851152387133
NDARVL498YX5,5,rOFA,7.155487,lLO,0.025192191743168717
NDARVL498YX5,5,rOFA,7.155487,rLO,0.044583678521868876
NDARVL498YX5,5,rOFA,7.155487,lFFA,0.021566753443791244
NDARVL498YX5,5,rOFA,7.155487,rFFA,0.027171419698368338
NDARVL498YX5,5,rOFA,7.155487,lOFA,0.03317318168520107
NDARVL498YX5,5,rOFA,7.155487,rOFA,0.034441950151716645
NDARAC857HDB,5,rOFA,6.975017,lLO,0.027479207835386342
NDARAC857HDB,5,rOFA,6.975017,rLO,0.045046102100855266
NDARAC857HDB,5,rOFA,6.975017,lFFA,0.047368386545097674
NDARAC857HDB,5,rOFA,6.975017,rFFA,0.022315343376297064
NDARAC857HDB,5,rOFA,6.975017,lOFA,0.02765495356695773
NDARAC857HDB,5,rOFA,6.975017,rOFA,0.03232300919676634
NDARAD615WLJ,5,rOFA,6.304243,lLO,0.020717435170055844
NDARAD615WLJ,5,rOFA,6.304243,rLO,0.03224912797053958
NDARAD615WLJ,5,rOFA,6.304243,lFFA,0.02957284926851311
NDARAD615WLJ,5,rOFA,6.304243,rFFA,0.005288202434043097
NDARAD615WLJ,5,rOFA,6.304243,lOFA,0.050863088277690614
NDARAD615WLJ,5,rOFA,6.304243,rOFA,0.03842986712826756
NDARBL214YLX,5,rOFA,6.218913,lLO,-0.021538136967065157
NDARBL214YLX,5,rOFA,6.218913,rLO,-0.02944140699545935
NDARBL214YLX,5,rOFA,6.218913,lFFA,-0.0047513494337299185
NDARBL214YLX,5,rOFA,6.218913,rFFA,-0.052681429136701784
NDARBL214YLX,5,rOFA,6.218913,lOFA,0.031118228182100246
NDARBL214YLX,5,rOFA,6.218913,rOFA,-0.027127817442245194
NDARCW497XW2,5,rOFA,7.757472,lLO,-0.005123971750410325
NDARCW497XW2,5,rOFA,7.757472,rLO,0.04072957939549773
NDARCW497XW2,5,rOFA,7.757472,lFFA,-0.0069718467697260636
NDARCW497XW2,5,rOFA,7.757472,rFFA,0.0254438381503354
NDARCW497XW2,5,rOFA,7.757472,lOFA,9.533872412721533e-05
NDARCW497XW2,5,rOFA,7.757472,rOFA,0.03339800963106905
NDARDN393BJH,5,rOFA,7.90851,lLO,0.0710352987031678
NDARDN393BJH,5,rOFA,7.90851,rLO,0.07024614827302851
NDARDN393BJH,5,rOFA,7.90851,lFFA,0.038402564738740506
NDARDN393BJH,5,rOFA,7.90851,rFFA,0.04646860045480647
NDARDN393BJH,5,rOFA,7.90851,lOFA,0.051387682338561835
NDARDN393BJH,5,rOFA,7.90851,rOFA,0.07004075005952452
NDAREF888EVV,5,rOFA,6.306525,lLO,-0.016339289249126754
NDAREF888EVV,5,rOFA,6.306525,rLO,0.02892958967681614
NDAREF888EVV,5,rOFA,6.306525,lFFA,-0.019775829411842295
NDAREF888EVV,5,rOFA,6.306525,rFFA,0.007387680945569631
NDAREF888EVV,5,rOFA,6.306525,lOFA,-0.01791062147386432
NDAREF888EVV,5,rOFA,6.306525,rOFA,0.023205848186903136
NDAREL410HHK,5,rOFA,19.632101,lLO,0.07341183554792488
