sub,seed_age,seed_roi,target_age,target_roi,r2
NDAREG930XPP,6,rLO,7.995779,lLO,0.5915238324228815
NDAREG930XPP,6,rLO,7.995779,rLO,0.5592684327175351
NDAREG930XPP,6,rLO,7.995779,lFFA,0.5781356030202016
NDAREG930XPP,6,rLO,7.995779,rFFA,0.574430920085275
NDAREK255DEE,6,rLO,6.508898,lLO,0.5347957909819749
NDAREK255DEE,6,rLO,6.508898,rLO,0.5393770888401965
NDAREK255DEE,6,rLO,6.508898,lFFA,0.4775245711319086
NDAREK255DEE,6,rLO,6.508898,rFFA,0.4606405345381526
NDARKG460MWV,6,rLO,7.174309,lLO,0.5958794321585014
NDARKG460MWV,6,rLO,7.174309,rLO,0.5964398119033745
NDARKG460MWV,6,rLO,7.174309,lFFA,0.5410030641789706
NDARKG460MWV,6,rLO,7.174309,rFFA,0.5617557021472399
NDARVL498YX5,6,rLO,7.155487,lLO,0.5687151984193399
NDARVL498YX5,6,rLO,7.155487,rLO,0.609947966965667
NDARVL498YX5,6,rLO,7.155487,lFFA,0.5648361337010385
NDARVL498YX5,6,rLO,7.155487,rFFA,0.5622867617780081
NDARAC857HDB,6,rLO,6.975017,lLO,0.6904588451471105
NDARAC857HDB,6,rLO,6.975017,rLO,0.7153663058699655
NDARAC857HDB,6,rLO,6.975017,lFFA,0.6182379282589108
NDARAC857HDB,6,rLO,6.975017,rFFA,0.6812695202941252
NDARAD615WLJ,6,rLO,6.304243,lLO,0.6213912744429984
NDARAD615WLJ,6,rLO,6.304243,rLO,0.5945923703104871
NDARAD615WLJ,6,rLO,6.304243,lFFA,0.4980012668170759
NDARAD615WLJ,6,rLO,6.304243,rFFA,0.49521555724959165
NDARBL214YLX,6,rLO,6.218913,lLO,0.6116494374012451
NDARBL214YLX,6,rLO,6.218913,rLO,0.6489044566382938
NDARBL214YLX,6,rLO,6.218913,lFFA,0.5637215317101006
NDARBL214YLX,6,rLO,6.218913,rFFA,0.6384890267816612
NDARCW497XW2,6,rLO,7.757472,lLO,0.5847318481096144
NDARCW497XW2,6,rLO,7.757472,rLO,0.6015318140577111
NDARCW497XW2,6,rLO,7.757472,lFFA,0.5256314421036105
NDARCW497XW2,6,rLO,7.757472,rFFA,0.616510226331226
NDARDN393BJH,6,rLO,7.90851,lLO,0.5336614330953529
NDARDN393BJH,6,rLO,7.90851,rLO,0.5236632321503023
NDARDN393BJH,6,rLO,7.90851,lFFA,0.41186595549885624
NDARDN393BJH,6,rLO,7.90851,rFFA,0.4458250683981235
NDAREF888EVV,6,rLO,6.306525,lLO,0.556750088166271
NDAREF888EVV,6,rLO,6.306525,rLO,0.5179858316613504
NDAREF888EVV,6,rLO,6.306525,lFFA,0.47528208044842446
NDAREF888EVV,6,rLO,6.306525,rFFA,0.4462654538748719
NDAREL410HHK,6,rLO,19.632101,lLO,0.5966855050256576
NDAREL410HHK,6,rLO,19.632101,rLO,0.5924330982452722
NDAREL410HHK,6,rLO,19.632101,lFFA,0.47668048563443743
NDAREL410HHK,6,rLO,19.632101,rFFA,0.5197645857090062
NDAREV342ABE,6,rLO,19.19895,lLO,0.5057903427072454
NDAREV342ABE,6,rLO,19.19895,rLO,0.5284329614340404
NDAREV342ABE,6,rLO,19.19895,lFFA,0.3646850984031899
NDAREV342ABE,6,rLO,19.19895,rFFA,0.3955136324266645
NDAREX336AC1,6,rLO,6.103924,lLO,0.6501693031051942
NDAREX336AC1,6,rLO,6.103924,rLO,0.6099118214935416
NDAREX336AC1,6,rLO,6.103924,lFFA,0.5942795933869263
NDAREX336AC1,6,rLO,6.103924,rFFA,0.6185549861471755
NDARFE372VHL,6,rLO,7.697353,lLO,0.6362211434019175
NDARFE372VHL,6,rLO,7.697353,rLO,0.612000601584239
NDARFE372VHL,6,rLO,7.697353,lFFA,0.5683413447693928
NDARFE372VHL,6,rLO,7.697353,rFFA,0.6017539134762078
NDARFM749LF3,6,rLO,7.664955,lLO,0.4836569052030651
NDARFM749LF3,6,rLO,7.664955,rLO,0.4936541469053453
NDARFM749LF3,6,rLO,7.664955,lFFA,0.4131779503985917
NDARFM749LF3,6,rLO,7.664955,rFFA,0.4454121485558336
NDARFV061AR5,6,rLO,19.732831,lLO,0.5553467624140955
NDARFV061AR5,6,rLO,19.732831,rLO,0.5425849772178615
NDARFV061AR5,6,rLO,19.732831,lFFA,0.43939555970188976
NDARFV061AR5,6,rLO,19.732831,rFFA,0.4236133426254752
NDARGY542TJ5,6,rLO,6.249372,lLO,0.6372444206539439
NDARGY542TJ5,6,rLO,6.249372,rLO,0.6780398721596347
NDARGY542TJ5,6,rLO,6.249372,lFFA,0.6156347343870054
NDARGY542TJ5,6,rLO,6.249372,rFFA,0.6051654594948653
NDARGZ059UVR,6,rLO,5.663016,lLO,0.547505865837057
NDARGZ059UVR,6,rLO,5.663016,rLO,0.5492000833247168
NDARGZ059UVR,6,rLO,5.663016,lFFA,0.46433266244714283
NDARGZ059UVR,6,rLO,5.663016,rFFA,0.48503278210034373
NDARHG188YE9,6,rLO,6.468514,lLO,0.551949799422869
NDARHG188YE9,6,rLO,6.468514,rLO,0.49599626575656197
NDARHG188YE9,6,rLO,6.468514,lFFA,0.4027165810963691
NDARHG188YE9,6,rLO,6.468514,rFFA,0.4129757479730035
NDARHU910KZC,6,rLO,5.761578,lLO,0.6276355521217931
NDARHU910KZC,6,rLO,5.761578,rLO,0.6189707689325761
NDARHU910KZC,6,rLO,5.761578,lFFA,0.5851244080446564
